lag_1,lag_7,lag_14,lag_30,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,rolling_std_14,year,day,month,day_of_week,week_of_year,arrival_lag_1,arrival_lag_7,arrival_rolling_mean_7,arrival_rolling_mean_14,arrival_pct_change,volatility
10000.0,8000.0,9000.0,10000.0,9000.0,8785.714285714286,9133.333333333334,999.9999999999977,801.7837257372652,2002,29,7,0,31,0.04,0.04,0.024285714285714282,0.02428571428571429,-50.0,LOW
10000.0,8000.0,9000.0,12000.0,9285.714285714286,8857.142857142857,9133.333333333334,951.1897312113413,864.4378215075599,2002,30,7,1,31,0.02,0.02,0.02142857142857143,0.02357142857142857,49.999999999999986,LOW
10000.0,8000.0,8000.0,10000.0,9571.42857142857,8928.57142857143,9066.666666666666,786.7957924694445,916.8747682531845,2002,31,7,2,31,0.03,0.01,0.022857142857142857,0.02428571428571429,-33.33333333333333,LOW
10000.0,10000.0,9000.0,12000.0,9857.142857142857,9071.42857142857,9066.666666666666,377.96447300923364,916.8747682531858,2002,1,8,3,31,0.02,0.01,0.024285714285714282,0.02428571428571429,49.999999999999986,HIGH
9000.0,9000.0,8000.0,10000.0,9714.285714285714,9071.42857142857,8966.666666666666,487.95003647427006,916.8747682531858,2002,2,8,4,31,0.03,0.02,0.02714285714285714,0.024285714285714282,33.33333333333334,HIGH
10000.0,10000.0,8000.0,10000.0,9857.142857142857,9214.285714285714,8966.666666666666,377.9644730092336,892.5823753039781,2002,5,8,0,32,0.04,0.03,0.03,0.025714285714285714,-25.000000000000007,LOW
10000.0,10000.0,9000.0,8000.0,9857.142857142857,9357.142857142857,8966.666666666666,377.9644730092336,841.8973861410939,2002,7,8,2,32,0.03,0.04,0.03,0.02642857142857143,-33.33333333333333,LOW
10000.0,10000.0,8000.0,8000.0,9857.142857142857,9428.57142857143,9033.333333333334,377.9644730092336,851.6306272526393,2002,8,8,3,32,0.02,0.02,0.02714285714285714,0.025714285714285714,-50.0,LOW
10000.0,10000.0,8000.0,8000.0,9857.142857142857,9571.42857142857,9100.0,377.9644730092336,755.9289460184552,2002,9,8,4,32,0.01,0.03,0.025714285714285714,0.023571428571428573,199.99999999999994,LOW
10000.0,10000.0,8000.0,8000.0,9857.142857142857,9714.285714285714,9166.666666666666,377.9644730092336,611.2498455021295,2002,12,8,0,33,0.03,0.02,0.025714285714285714,0.024285714285714282,-33.33333333333333,LOW
