State Name,District Name,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date,future_modal_price,future_price_pct_change,future_log_return,days_to_next,lag_1,lag_7,lag_14,lag_30
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-12-10,13500.0,0.0,0.0,3.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-12-13,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-12-14,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-12-15,13500.0,0.0,0.0,2.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-12-17,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-12-18,13500.0,0.0,0.0,2.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-12-20,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-12-21,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-12-22,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-12-23,13500.0,0.0,0.0,4.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2010-12-27,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.2,13000,14000,13500,2010-12-28,13500.0,0.0,0.0,4.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-01,13500.0,0.0,0.0,2.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-03,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-04,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-05,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-06,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-07,13500.0,0.0,0.0,3.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-10,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-11,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-12,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-13,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-14,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-15,13500.0,0.0,0.0,2.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-17,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-18,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-19,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-20,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-21,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-22,13500.0,0.0,0.0,2.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-24,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-25,13500.0,0.0,0.0,2.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-27,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-28,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-01-29,13500.0,0.0,0.0,3.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-02-01,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-02-02,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-02-03,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-02-04,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-02-05,13500.0,0.0,0.0,2.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-02-07,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-02-08,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-02-09,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-02-10,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-02-11,13500.0,0.0,0.0,3.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-02-14,13500.0,0.0,0.0,2.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-02-16,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-02-17,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-02-18,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-02-19,13500.0,0.0,0.0,2.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-02-21,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-02-22,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-02-23,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-02-24,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-02-25,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-02-26,13500.0,0.0,0.0,3.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-01,13500.0,0.0,0.0,2.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-03,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-04,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-05,13800.0,0.0222222222222222,0.0219789067187751,2.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13600,14000,13800,2011-03-07,13500.0,-0.0217391304347826,-0.0219789067187752,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-08,13500.0,0.0,0.0,1.0,13800.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-09,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-10,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-11,13500.0,0.0,0.0,3.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-14,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-15,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-16,13500.0,0.0,0.0,1.0,13500.0,13800.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-17,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-18,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-19,13500.0,0.0,0.0,2.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-21,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-22,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-23,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-24,13500.0,0.0,0.0,1.0,13500.0,13500.0,13800.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-25,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-26,13500.0,0.0,0.0,2.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-28,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-03-29,13500.0,0.0,0.0,3.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-04-01,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-04-02,13500.0,0.0,0.0,3.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-04-05,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-04-06,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-04-07,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-04-08,13500.0,0.0,0.0,3.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-04-11,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-04-12,13500.0,0.0,0.0,4.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-04-16,13500.0,0.0,0.0,2.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-04-18,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-04-19,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-04-20,13500.0,0.0,0.0,3.0,13500.0,13500.0,13500.0,13800.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-04-23,13500.0,0.0,0.0,2.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-04-25,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-04-26,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-04-27,13500.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-04-28,13500.0,0.0,0.0,2.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-04-30,13000.0,-0.037037037037037,-0.037740327982847,3.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12500,13500,13000,2011-05-03,13000.0,0.0,0.0,1.0,13500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12500,13500,13000,2011-05-04,13000.0,0.0,0.0,1.0,13000.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12500,13500,13000,2011-05-05,13300.0,0.023076923076923,0.0228146777661712,1.0,13000.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13100,13500,13300,2011-05-06,13000.0,-0.0225563909774436,-0.0228146777661714,1.0,13000.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12500,13500,13000,2011-05-07,13000.0,0.0,0.0,2.0,13300.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12500,13500,13000,2011-05-09,13000.0,0.0,0.0,1.0,13000.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12500,13500,13000,2011-05-10,13000.0,0.0,0.0,1.0,13000.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12500,13500,13000,2011-05-11,13000.0,0.0,0.0,1.0,13000.0,13000.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12500,13500,13000,2011-05-12,13000.0,0.0,0.0,1.0,13000.0,13000.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12500,13500,13000,2011-05-13,13500.0,0.0384615384615384,0.0377403279828471,3.0,13000.0,13000.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-05-16,13500.0,0.0,0.0,1.0,13000.0,13300.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-05-17,13500.0,0.0,0.0,1.0,13500.0,13000.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-05-18,13500.0,0.0,0.0,1.0,13500.0,13000.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-05-19,13500.0,0.0,0.0,2.0,13500.0,13000.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-05-21,13500.0,0.0,0.0,2.0,13500.0,13000.0,13000.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-05-23,13500.0,0.0,0.0,1.0,13500.0,13000.0,13000.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-05-24,13500.0,0.0,0.0,1.0,13500.0,13000.0,13000.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-05-25,13500.0,0.0,0.0,1.0,13500.0,13500.0,13300.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-05-26,13500.0,0.0,0.0,1.0,13500.0,13500.0,13000.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-05-27,13500.0,0.0,0.0,3.0,13500.0,13500.0,13000.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,14000,13500,2011-05-30,13300.0,-0.0148148148148148,-0.0149256502166757,2.0,13500.0,13500.0,13000.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,13500,13300,2011-06-01,13300.0,0.0,0.0,1.0,13500.0,13500.0,13000.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,13500,13300,2011-06-02,13300.0,0.0,0.0,1.0,13300.0,13500.0,13000.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,13000,13500,13300,2011-06-03,12900.0,-0.0300751879699248,-0.0305367238600816,1.0,13300.0,13500.0,13000.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12800,13000,12900,2011-06-04,12500.0,-0.0310077519379844,-0.031498667059371,2.0,13300.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-06-06,12500.0,0.0,0.0,1.0,12900.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-06-07,12500.0,0.0,0.0,1.0,12500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-06-08,12500.0,0.0,0.0,1.0,12500.0,13500.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-06-09,12800.0,0.024,0.023716526617316,1.0,12500.0,13300.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12600,13000,12800,2011-06-10,12800.0,0.0,0.0,3.0,12500.0,13300.0,13500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12600,13000,12800,2011-06-13,12500.0,-0.0234375,-0.023716526617316,1.0,12800.0,13300.0,13500.0,13000.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-06-14,12800.0,0.024,0.023716526617316,1.0,12800.0,12900.0,13500.0,13000.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12500,13000,12800,2011-06-15,12800.0,0.0,0.0,1.0,12500.0,12500.0,13500.0,13000.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12500,13000,12800,2011-06-16,12500.0,-0.0234375,-0.023716526617316,1.0,12800.0,12500.0,13500.0,13300.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-06-17,12500.0,0.0,0.0,1.0,12800.0,12500.0,13500.0,13000.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-06-18,12500.0,0.0,0.0,2.0,12500.0,12500.0,13300.0,13000.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-06-20,12500.0,0.0,0.0,1.0,12500.0,12800.0,13300.0,13000.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-06-21,12500.0,0.0,0.0,1.0,12500.0,12800.0,13300.0,13000.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-06-22,12500.0,0.0,0.0,2.0,12500.0,12500.0,12900.0,13000.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-06-24,12500.0,0.0,0.0,1.0,12500.0,12800.0,12500.0,13000.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-06-25,12500.0,0.0,0.0,5.0,12500.0,12800.0,12500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-06-30,12800.0,0.024,0.023716526617316,1.0,12500.0,12500.0,12500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12500,13000,12800,2011-07-01,12500.0,-0.0234375,-0.023716526617316,1.0,12500.0,12500.0,12500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-07-02,12500.0,0.0,0.0,2.0,12800.0,12500.0,12800.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-07-04,12500.0,0.0,0.0,1.0,12500.0,12500.0,12800.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-07-05,12500.0,0.0,0.0,1.0,12500.0,12500.0,12500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-07-06,12500.0,0.0,0.0,1.0,12500.0,12500.0,12800.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-07-07,12500.0,0.0,0.0,1.0,12500.0,12500.0,12800.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-07-08,12500.0,0.0,0.0,3.0,12500.0,12500.0,12500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-07-11,12500.0,0.0,0.0,1.0,12500.0,12800.0,12500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-07-12,12500.0,0.0,0.0,1.0,12500.0,12500.0,12500.0,13500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-07-13,12500.0,0.0,0.0,1.0,12500.0,12500.0,12500.0,13300.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-07-14,12500.0,0.0,0.0,1.0,12500.0,12500.0,12500.0,13300.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-07-15,12500.0,0.0,0.0,1.0,12500.0,12500.0,12500.0,13300.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-07-16,12500.0,0.0,0.0,2.0,12500.0,12500.0,12500.0,12900.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-07-18,12500.0,0.0,0.0,1.0,12500.0,12500.0,12500.0,12500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-07-19,12500.0,0.0,0.0,1.0,12500.0,12500.0,12800.0,12500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-07-20,12500.0,0.0,0.0,1.0,12500.0,12500.0,12500.0,12500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-07-21,12500.0,0.0,0.0,1.0,12500.0,12500.0,12500.0,12500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-07-22,12500.0,0.0,0.0,1.0,12500.0,12500.0,12500.0,12800.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-07-23,12500.0,0.0,0.0,2.0,12500.0,12500.0,12500.0,12800.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-07-25,12500.0,0.0,0.0,1.0,12500.0,12500.0,12500.0,12500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-07-26,12500.0,0.0,0.0,6.0,12500.0,12500.0,12500.0,12800.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-08-01,12500.0,0.0,0.0,1.0,12500.0,12500.0,12500.0,12800.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-08-02,12500.0,0.0,0.0,1.0,12500.0,12500.0,12500.0,12500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-08-03,12500.0,0.0,0.0,1.0,12500.0,12500.0,12500.0,12500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-08-04,12500.0,0.0,0.0,1.0,12500.0,12500.0,12500.0,12500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-08-05,12500.0,0.0,0.0,1.0,12500.0,12500.0,12500.0,12500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-08-06,12500.0,0.0,0.0,2.0,12500.0,12500.0,12500.0,12500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-08-08,12500.0,0.0,0.0,1.0,12500.0,12500.0,12500.0,12500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-08-09,12800.0,0.024,0.023716526617316,1.0,12500.0,12500.0,12500.0,12500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12500,13000,12800,2011-08-10,12500.0,-0.0234375,-0.023716526617316,1.0,12500.0,12500.0,12500.0,12500.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-08-11,12500.0,0.0,0.0,1.0,12800.0,12500.0,12500.0,12800.0
Kerala,Kollam,Kollam,Other,Beverages,0.5,12000,13000,12500,2011-08-12,12500.0,0.0,0.0,4.0,12500.0,12500.0,12500.0,12500.0
