State Name,District Name,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date
Arunachal Pradesh,Papum Pore,Naharlagun,Other,Beverages,1.0,6600,7500,7000,10 May 2005
Arunachal Pradesh,Papum Pore,Naharlagun,Other,Beverages,1.0,6500,7500,7000,30 Jul 2004
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,06 Feb 2016
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,03 Feb 2016
Telangana,Adilabad,Adilabad(Rythu Bazar),All Dust,Beverages,0.01,26000,26000,26000,04 Aug 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,03 Aug 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,02 Aug 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Cachar C.T.C. Leaf,Beverages,0.01,26000,26000,26000,01 Aug 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,31 Jul 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,30 Jul 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,29 Jul 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,28 Jul 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,27 Jul 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,26 Jul 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,25 Jul 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,24 Jul 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,23 Jul 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,22 Jul 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),All Dust,Beverages,0.01,26000,26000,26000,21 Jul 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,20 Jul 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.02,26000,26000,26000,19 Jul 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,18 Jul 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,14 Jul 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,13 Jul 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,12 Jul 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,11 Jul 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,10 Jul 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,09 Jul 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,08 Jul 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),All Dust,Beverages,0.01,26000,26000,26000,06 Jul 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),All Dust,Beverages,0.01,26000,26000,26000,05 Jul 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,04 Jul 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,03 Jul 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,02 Jul 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,01 Jul 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,30 Jun 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,29 Jun 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,28 Jun 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,27 Jun 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,26 Jun 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,25 Jun 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,24 Jun 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,22 Jun 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,21 Jun 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,20 Jun 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,19 Jun 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,18 Jun 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,16 Jun 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Cachar C.T.C. Leaf,Beverages,0.01,26000,26000,26000,15 Jun 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,14 Jun 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,13 Jun 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,12 Jun 2015
Telangana,Adilabad,Adilabad(Rythu Bazar),Other,Beverages,0.01,26000,26000,26000,10 Jun 2015
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.8,9000,15000,13000,10 Feb 2007
Odisha,Puri,Sakhigopal,All Dust,Beverages,1.0,10000,15000,12000,11 Nov 2006
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.3,9000,15000,13000,02 Sep 2006
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.8,10000,15000,13000,23 Aug 2006
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.7,10000,14000,12000,10 Aug 2006
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.5,9000,15000,13000,05 Aug 2006
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,10000,18000,15000,05 Jul 2006
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.5,9000,13000,10000,16 Jun 2006
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.8,9000,14000,11000,07 Jun 2006
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.5,9000,14000,12000,21 May 2006
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.5,9000,15000,10000,10 May 2006
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.5,1000,1600,1400,03 May 2006
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,9000,15000,14000,03 Apr 2006
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.5,9000,15000,13000,28 Mar 2006
Odisha,Puri,Sakhigopal,All Dust,Beverages,1.0,9000,15000,13000,21 Feb 2006
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.3,5000,15000,9000,05 Feb 2006
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.5,9000,15000,13000,21 Jan 2006
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.7,9000,12200,10000,10 Jan 2006
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.4,9000,15000,12000,06 Jan 2006
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.4,9000,15000,13000,30 Dec 2005
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.8,9000,17000,15000,27 Dec 2005
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.5,9000,15000,13000,12 Dec 2005
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,900,1800,1200,08 Dec 2005
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.3,7500,15000,13000,25 Nov 2005
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,9000,17000,15000,23 Nov 2005
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.3,7500,15000,13000,19 Nov 2005
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.4,9000,17000,13000,09 Nov 2005
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.3,7500,14000,13000,02 Nov 2005
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,9000,17500,13000,21 Oct 2005
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,9000,17500,13000,13 Oct 2005
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.1,9000,15000,13000,26 Sep 2005
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,9000,15000,12000,22 Sep 2005
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.5,9000,15000,13000,01 Mar 2005
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.4,8000,15000,13000,15 Feb 2005
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.1,9000,13000,12000,01 Jan 2005
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.3,9000,13000,12000,21 Dec 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,9000,13000,12000,17 Dec 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,9000,13000,12000,13 Dec 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,9000,13000,13000,12 Dec 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,9000,13000,13000,11 Dec 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,9000,13000,12000,10 Dec 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,9000,13000,12000,04 Dec 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,9000,13000,12000,03 Dec 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.1,9000,13000,12000,01 Dec 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.1,9000,13000,13000,30 Nov 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.1,9000,13000,12000,28 Nov 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,9000,13000,12000,26 Nov 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,9000,13000,12000,23 Nov 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,9000,13000,12000,21 Nov 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.3,9000,13000,12000,19 Nov 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,9000,13000,12000,18 Nov 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,9000,13000,12000,15 Nov 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,9000,13000,12000,11 Nov 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,9000,13000,12000,09 Nov 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,9000,13000,12000,06 Nov 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.1,9000,13000,12000,05 Nov 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,9000,13000,12000,04 Nov 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.1,8000,13000,12000,03 Nov 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.1,9000,13000,12000,01 Nov 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.1,8000,13000,12000,24 Oct 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.1,8000,13000,12000,23 Oct 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.1,9000,13000,12000,17 Oct 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,9000,13000,12000,14 Oct 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.4,9000,13000,12000,13 Oct 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.3,9000,16000,15000,31 Jul 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,8000,16000,15000,28 Jul 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,8000,16000,15000,26 Jul 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,8000,16000,15000,25 Jul 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,8000,16000,15000,24 Jul 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.3,8000,16000,15000,23 Jul 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,8000,16000,15000,22 Jul 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.3,8000,16000,15000,21 Jul 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,8000,16000,15000,20 Jul 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.3,8000,16000,15000,19 Jul 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,8000,16000,15000,17 Jul 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,8000,16000,15000,16 Jul 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.3,8000,16000,15000,14 Jul 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,8000,16000,15000,13 Jul 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.3,8000,16000,15000,12 Jul 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.3,9000,16000,15000,10 Jul 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.3,8000,16000,15000,08 Jul 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.3,9000,16000,15000,05 Jul 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.3,9000,16000,15000,03 Jul 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,9000,16000,15000,02 Jul 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.4,9000,16000,15000,01 Jul 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.3,9000,16000,15000,30 Jun 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.6,9000,16000,15000,29 Jun 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,9000,16000,15000,28 Jun 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.3,9000,16000,15000,27 Jun 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,9000,16000,15000,26 Jun 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,9000,16000,15000,25 Jun 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.3,9000,16000,15000,23 Jun 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,9000,16000,15000,22 Jun 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.4,8000,16000,15000,20 Jun 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.9,8000,16000,15000,17 Jun 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.4,8000,16000,15000,16 Jun 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.3,8000,16000,15000,12 Jun 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,8000,16000,15000,11 Jun 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.4,9000,16000,15000,10 Jun 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.3,8000,16000,15000,08 Jun 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.3,9000,16000,15000,07 Jun 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.3,8000,16000,15000,06 Jun 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,8000,16000,15000,05 Jun 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.4,7000,16000,15000,04 Jun 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.3,0,16000,15000,03 Jun 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.3,8000,16000,15000,01 Jun 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,8000,16000,15000,27 May 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,8000,16000,15000,25 May 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.3,8000,16000,15000,23 May 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.3,8000,16000,15000,22 May 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.3,8000,16000,15000,21 May 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.4,8000,16000,15000,19 May 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.3,8000,16000,15000,18 May 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.3,8000,16000,15000,15 May 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.1,8000,16000,15000,12 May 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,8000,16000,15000,11 May 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.4,8000,16000,15000,09 May 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,8000,16000,15000,08 May 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.4,8000,16000,15000,06 May 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,7000,16000,15000,04 May 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.3,7000,16000,15000,03 May 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,7000,16000,15000,02 May 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.4,7000,16000,15000,01 May 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.3,7000,16000,15000,30 Apr 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.3,7000,16000,15000,28 Apr 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.3,7000,16000,15000,27 Apr 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.4,7000,16000,15000,25 Apr 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.4,7000,16000,15000,24 Apr 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.3,7000,16000,15000,23 Apr 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,7000,16000,15000,22 Apr 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.3,7000,16000,15000,21 Apr 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,7000,10000,8000,20 Apr 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,8000,16000,15000,19 Apr 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.4,9000,16000,15000,14 Apr 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.3,9000,16000,15000,12 Apr 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.3,9000,16000,15000,11 Apr 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.4,9000,16000,15000,10 Apr 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.4,9000,16000,15000,03 Apr 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,9000,16000,15000,01 Apr 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.4,9000,16000,15000,31 Mar 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.4,8000,16000,15000,29 Mar 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.2,9000,18000,16000,28 Mar 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.5,8000,16000,15000,26 Mar 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.5,8000,16000,15000,25 Mar 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.4,8000,16000,15000,18 Mar 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.4,8000,16000,15000,17 Mar 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.4,8000,16000,15000,15 Mar 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.4,8000,16000,15000,13 Mar 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.5,9000,16000,15000,12 Mar 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.4,9000,16000,15000,11 Mar 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.4,9000,16000,15000,10 Mar 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.4,9000,16000,15000,09 Mar 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.4,9000,16000,15000,08 Mar 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.4,9000,16000,15000,05 Mar 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.4,9000,16000,15000,04 Mar 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.4,9000,16000,15000,03 Mar 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.5,9000,16000,15000,02 Mar 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.4,9000,16000,15000,29 Feb 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.5,9000,16000,15000,28 Feb 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.5,9000,16000,15000,26 Feb 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.4,9000,16000,15000,25 Feb 2004
Odisha,Puri,Sakhigopal,All Dust,Beverages,0.4,9000,16000,15000,23 Feb 2004
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.5,9000,16000,15000,19 Feb 2004
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.4,9000,16000,15000,17 Feb 2004
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.4,9000,16000,15000,16 Feb 2004
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.5,9000,16000,15000,14 Feb 2004
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.4,9000,16000,15000,13 Feb 2004
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.4,9000,16000,15000,12 Feb 2004
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.4,9000,16000,15000,05 Feb 2004
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.5,9000,16000,15000,03 Feb 2004
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.5,9000,16000,15000,02 Feb 2004
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.5,9000,16000,15000,30 Jan 2004
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.4,9000,16000,15000,28 Jan 2004
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.4,9000,16000,15000,23 Jan 2004
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.6,9000,16000,15000,21 Jan 2004
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.6,9000,16000,15000,20 Jan 2004
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.5,9000,16000,15000,19 Jan 2004
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.5,9000,16000,15000,18 Jan 2004
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.5,9000,16000,15000,17 Jan 2004
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.5,9000,16000,15000,14 Jan 2004
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.5,9000,16000,15000,13 Jan 2004
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.5,9000,16000,15000,10 Jan 2004
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.5,9000,16000,15000,07 Jan 2004
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.6,9000,16000,15000,06 Jan 2004
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.5,9000,16000,15000,05 Jan 2004
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.5,9000,16000,15000,03 Jan 2004
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.6,9000,16000,15000,02 Jan 2004
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.6,9000,16000,15000,30 Dec 2003
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.6,9000,16000,15000,29 Dec 2003
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.5,9000,18000,15000,28 Dec 2003
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.5,9000,18000,15000,27 Dec 2003
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.6,9000,18000,15000,24 Dec 2003
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.5,9000,18000,15000,23 Dec 2003
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.5,9000,18000,15000,22 Dec 2003
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.6,9000,18000,15000,21 Dec 2003
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.5,9000,18000,15000,20 Dec 2003
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.9,9000,18000,15000,18 Dec 2003
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.5,9000,18000,15000,17 Dec 2003
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.5,9000,18000,15000,16 Dec 2003
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.6,9000,18000,15000,13 Dec 2003
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.5,9000,18000,15000,10 Dec 2003
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.9,9000,18000,15000,08 Dec 2003
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.9,9000,18000,15000,07 Dec 2003
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.5,9000,18000,15000,05 Dec 2003
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.5,9000,18000,15000,04 Dec 2003
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.6,9000,18000,15000,03 Dec 2003
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.6,9000,18000,15000,01 Dec 2003
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.6,9000,18000,15000,29 Nov 2003
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.6,9000,18000,15000,28 Nov 2003
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.6,9000,18000,15000,27 Nov 2003
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.6,9000,18000,15000,26 Nov 2003
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.6,9000,18000,15000,25 Nov 2003
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.6,9000,18000,15000,24 Nov 2003
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.6,9000,18000,15000,21 Nov 2003
Odisha,Puri,Sakhigopal,Assam C.T.C. Dust,Beverages,0.5,9000,18000,15000,20 Nov 2003
